CustomerID,SignupDate,Gender,AgeBand,Segment,Tier,City,State,Region,PreferredChannel,ActivityWeight
551777,2020-07-06,Female,18-24,Student,Tier-2,Kochi,Kerala,South,Amazon India,0.9407
551778,2024-09-04,Female,35-44,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,1.3466
551779,2023-02-13,Male,18-24,Student,Tier-3,Varanasi,Uttar Pradesh,North,Local Multi-brand Retail,0.711
551780,2023-08-17,Male,18-24,Student,Tier-1,Delhi,Delhi,North,Flipkart,0.1777
551781,2022-10-18,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.7469
551782,2019-02-01,Male,25-34,Working Professional,Tier-2,Chandigarh,Chandigarh,North,boAt Official Website,1.8263
551783,2020-09-07,Female,25-34,Gamer,Tier-1,Pune,Maharashtra,West,Flipkart,1.2968
551784,2024-06-14,Male,25-34,Student,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.4513
551785,2023-06-06,Female,18-24,Working Professional,Tier-1,Hyderabad,Telangana,South,Croma,0.5507
551786,2021-03-28,Male,45+,Working Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.2748
551787,2019-01-24,Male,18-24,Student,Tier-3,Bareilly,Uttar Pradesh,North,Vijay Sales,0.5256
551788,2020-08-20,Male,18-24,Student,Tier-2,Patna,Bihar,East,Amazon India,0.3516
551789,2023-08-22,Female,35-44,Family Buyer,Tier-1,Pune,Maharashtra,West,Flipkart,0.6242
551790,2024-06-17,Female,18-24,Student,Tier-1,Ahmedabad,Gujarat,West,Amazon India,0.8655
551791,2020-09-04,Female,25-34,Gamer,Tier-1,Chennai,Tamil Nadu,South,Amazon India,2.4645
551792,2020-07-21,Female,25-34,Student,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,0.4973
551793,2023-08-02,Female,18-24,Student,Tier-2,Coimbatore,Tamil Nadu,South,Croma,0.4466
551794,2020-02-17,Male,18-24,Student,Tier-1,Pune,Maharashtra,West,Reliance Digital,0.7578
551795,2022-05-04,Female,45+,Family Buyer,Tier-1,Ahmedabad,Gujarat,West,Flipkart,0.3281
551796,2019-07-14,Male,25-34,Student,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,0.3484
551797,2021-02-01,Male,35-44,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Amazon India,1.4543
551798,2021-04-15,Female,18-24,Student,Tier-1,Delhi,Delhi,North,boAt Official Website,0.1599
551799,2020-11-11,Male,45+,Gift Buyer,Tier-2,Kochi,Kerala,South,Flipkart,0.3275
551800,2020-05-15,Male,45+,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,2.5231
551801,2024-06-26,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,boAt Official Website,1.0546
551802,2020-09-27,Male,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.832
551803,2024-11-22,Male,25-34,Student,Tier-1,Mumbai,Maharashtra,West,Reliance Digital,0.8546
551804,2024-01-15,Female,45+,Working Professional,Tier-2,Ludhiana,Punjab,North,Amazon India,0.9313
551805,2024-05-18,Male,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Flipkart,1.0782
551806,2021-07-26,Male,18-24,Student,Tier-2,Kochi,Kerala,South,Flipkart,0.2788
551807,2022-02-14,Male,35-44,Student,Tier-2,Surat,Gujarat,West,Amazon India,0.3217
551808,2022-06-03,Male,25-34,Young Professional,Tier-3,Dehradun,Uttarakhand,North,boAt Official Website,0.6338
551809,2021-11-09,Female,25-34,Working Professional,Tier-2,Nagpur,Maharashtra,West,Local Multi-brand Retail,1.0286
551810,2019-09-22,Female,35-44,Family Buyer,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,0.1539
551811,2024-05-16,Female,18-24,Student,Tier-2,Patna,Bihar,East,Reliance Digital,0.2448
551812,2022-10-22,Female,25-34,Student,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.3227
551813,2019-10-27,Male,18-24,Student,Tier-1,Pune,Maharashtra,West,Flipkart,0.2911
551814,2024-10-19,Male,25-34,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.5053
551815,2021-09-23,Male,35-44,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Croma,1.8414
551816,2023-01-16,Female,25-34,Student,Tier-2,Chandigarh,Chandigarh,North,Reliance Digital,0.2206
551817,2021-10-11,Male,18-24,Gamer,Tier-2,Patna,Bihar,East,Amazon India,4.1774
551818,2023-10-11,Male,35-44,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.3702
551819,2019-10-08,Female,45+,Young Professional,Tier-3,Bareilly,Uttar Pradesh,North,Amazon India,0.6825
551820,2021-04-06,Male,25-34,Gift Buyer,Tier-1,Delhi,Delhi,North,boAt Official Website,0.5477
551821,2024-03-09,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.761
551822,2020-05-27,Male,25-34,Working Professional,Tier-2,Jaipur,Rajasthan,North,boAt Official Website,0.5567
551823,2020-03-29,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Croma,0.778
551824,2019-02-05,Female,35-44,Young Professional,Tier-3,Rajkot,Gujarat,West,Amazon India,0.168
551825,2019-10-26,Female,18-24,Student,Tier-3,Trichy,Tamil Nadu,South,Croma,2.8005
551826,2019-11-21,Female,35-44,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,2.7157
551827,2019-11-25,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Amazon India,1.9489
551828,2024-08-25,Female,35-44,Family Buyer,Tier-3,Dhanbad,Jharkhand,East,Local Multi-brand Retail,0.3835
551829,2021-02-03,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.1839
551830,2022-06-21,Male,18-24,Gamer,Tier-3,Bareilly,Uttar Pradesh,North,Flipkart,0.8396
551831,2022-12-17,Male,18-24,Gamer,Tier-2,Surat,Gujarat,West,Flipkart,0.2756
551832,2021-06-09,Male,35-44,Working Professional,Tier-2,Nagpur,Maharashtra,West,Reliance Digital,1.1471
551833,2023-03-26,Male,45+,Family Buyer,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.3069
551834,2023-04-17,Male,35-44,Family Buyer,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.6976
551835,2023-05-06,Male,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.6473
551836,2019-03-09,Female,35-44,Working Professional,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.7809
551837,2023-12-20,Female,25-34,Young Professional,Tier-1,Kolkata,West Bengal,East,Amazon India,0.3788
551838,2022-10-20,Female,25-34,Family Buyer,Tier-3,Jodhpur,Rajasthan,North,Amazon India,0.2756
551839,2021-06-26,Male,25-34,Student,Tier-3,Raipur,Chhattisgarh,Central,Reliance Digital,1.3608
551840,2023-09-11,Male,35-44,Young Professional,Tier-1,Kolkata,West Bengal,East,Amazon India,0.4792
551841,2023-07-16,Female,18-24,Student,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.1858
551842,2019-12-10,Female,35-44,Working Professional,Tier-2,Ludhiana,Punjab,North,Croma,0.9315
551843,2019-09-21,Female,18-24,Young Professional,Tier-2,Patna,Bihar,East,Amazon India,1.2901
551844,2020-06-26,Female,45+,Young Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.3228
551845,2019-11-23,Female,18-24,Young Professional,Tier-2,Ludhiana,Punjab,North,Amazon India,1.3394
551846,2022-08-06,Male,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Local Multi-brand Retail,1.2494
551847,2019-10-31,Male,25-34,Working Professional,Tier-2,Nagpur,Maharashtra,West,Local Multi-brand Retail,0.4845
551848,2022-05-03,Male,45+,Family Buyer,Tier-3,Mysuru,Karnataka,South,Croma,0.6574
551849,2023-10-08,Female,45+,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Croma,1.2595
551850,2021-12-10,Male,35-44,Working Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Local Multi-brand Retail,1.2093
551851,2022-09-21,Male,45+,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.6834
551852,2019-03-17,Female,25-34,Young Professional,Tier-3,Mysuru,Karnataka,South,boAt Official Website,0.3148
551853,2022-09-24,Female,25-34,Student,Tier-1,Kolkata,West Bengal,East,Vijay Sales,1.0194
551854,2024-08-18,Male,25-34,Young Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,2.6458
551855,2022-06-22,Male,18-24,Working Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.463
551856,2021-08-17,Male,25-34,Young Professional,Tier-3,Kota,Rajasthan,North,Local Multi-brand Retail,0.7743
551857,2021-03-13,Female,18-24,Student,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.8037
551858,2023-04-11,Female,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Flipkart,1.1963
551859,2020-01-19,Male,45+,Working Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.2162
551860,2023-09-04,Male,18-24,Gamer,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,1.5712
551861,2020-12-25,Male,18-24,Young Professional,Tier-1,Hyderabad,Telangana,South,Flipkart,1.0353
551862,2022-03-16,Male,18-24,Young Professional,Tier-1,Hyderabad,Telangana,South,Flipkart,0.6807
551863,2022-11-19,Female,35-44,Working Professional,Tier-2,Patna,Bihar,East,boAt Official Website,0.5182
551864,2023-10-24,Female,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.4077
551865,2019-04-19,Female,18-24,Student,Tier-2,Lucknow,Uttar Pradesh,North,boAt Official Website,1.2924
551866,2021-10-04,Male,18-24,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,Local Multi-brand Retail,2.0091
551867,2021-08-28,Female,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,1.1323
551868,2023-11-18,Female,25-34,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,0.3104
551869,2022-04-01,Female,18-24,Student,Tier-1,Pune,Maharashtra,West,Amazon India,2.6706
551870,2019-07-15,Female,18-24,Young Professional,Tier-1,Kolkata,West Bengal,East,Local Multi-brand Retail,0.7572
551871,2022-05-11,Male,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.5678
551872,2023-04-28,Male,35-44,Young Professional,Tier-3,Dehradun,Uttarakhand,North,Flipkart,2.3461
551873,2021-02-25,Female,25-34,Working Professional,Tier-1,Bengaluru,Karnataka,South,Vijay Sales,0.8374
551874,2021-12-01,Male,18-24,Gamer,Tier-2,Patna,Bihar,East,Amazon India,1.9938
551875,2024-01-17,Female,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Local Multi-brand Retail,1.1366
551876,2024-06-10,Male,25-34,Student,Tier-3,Siliguri,West Bengal,East,Vijay Sales,0.1866
551877,2023-09-03,Male,35-44,Working Professional,Tier-3,Trichy,Tamil Nadu,South,Flipkart,0.5965
551878,2022-12-25,Male,25-34,Gift Buyer,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,0.3326
551879,2021-05-13,Female,25-34,Working Professional,Tier-2,Coimbatore,Tamil Nadu,South,Flipkart,1.4575
551880,2021-06-02,Female,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.1888
551881,2020-06-25,Male,45+,Working Professional,Tier-3,Jodhpur,Rajasthan,North,Amazon India,0.7529
551882,2019-02-18,Female,35-44,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,0.3647
551883,2024-02-05,Female,45+,Gift Buyer,Tier-1,Delhi,Delhi,North,Flipkart,0.2977
551884,2022-01-10,Male,25-34,Family Buyer,Tier-3,Jodhpur,Rajasthan,North,Reliance Digital,0.7756
551885,2024-01-16,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.4107
551886,2022-09-06,Male,25-34,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,Vijay Sales,0.7178
551887,2022-04-05,Female,18-24,Young Professional,Tier-1,Kolkata,West Bengal,East,Vijay Sales,2.7318
551888,2022-12-17,Female,25-34,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,3.423
551889,2019-04-20,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Reliance Digital,0.3652
551890,2021-08-05,Male,45+,Working Professional,Tier-3,Bareilly,Uttar Pradesh,North,Flipkart,1.0753
551891,2022-10-18,Female,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.2536
551892,2021-04-29,Male,25-34,Gift Buyer,Tier-3,Rajkot,Gujarat,West,Croma,0.821
551893,2024-06-29,Female,18-24,Student,Tier-2,Patna,Bihar,East,Flipkart,0.6438
551894,2021-03-18,Female,25-34,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,0.4495
551895,2024-04-26,Female,25-34,Gamer,Tier-2,Surat,Gujarat,West,boAt Official Website,0.4482
551896,2023-07-11,Male,25-34,Working Professional,Tier-3,Mysuru,Karnataka,South,Local Multi-brand Retail,4.5751
551897,2023-11-07,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,boAt Official Website,0.4861
551898,2022-06-14,Female,18-24,Gamer,Tier-2,Ludhiana,Punjab,North,Amazon India,1.4231
551899,2022-04-24,Female,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,5.5533
551900,2020-09-20,Male,45+,Student,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.3913
551901,2021-08-11,Male,25-34,Working Professional,Tier-2,Patna,Bihar,East,Croma,0.1816
551902,2021-11-06,Male,18-24,Young Professional,Tier-3,Mysuru,Karnataka,South,Flipkart,0.2221
551903,2019-05-08,Male,45+,Gift Buyer,Tier-3,Agra,Uttar Pradesh,North,Amazon India,0.4549
551904,2024-06-28,Female,18-24,Young Professional,Tier-1,Kolkata,West Bengal,East,boAt Official Website,1.0446
551905,2023-07-12,Male,35-44,Young Professional,Tier-3,Jodhpur,Rajasthan,North,Flipkart,1.1365
551906,2019-04-09,Female,18-24,Student,Tier-2,Lucknow,Uttar Pradesh,North,Reliance Digital,0.6146
551907,2019-04-16,Male,18-24,Gamer,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,1.4355
551908,2022-06-13,Male,35-44,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.9879
551909,2019-09-14,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,boAt Official Website,1.7879
551910,2020-09-22,Male,18-24,Student,Tier-2,Kochi,Kerala,South,Flipkart,2.3368
551911,2022-10-23,Female,18-24,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,1.935
551912,2021-10-22,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,0.7225
551913,2024-12-13,Female,25-34,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,0.8033
551914,2024-03-05,Male,25-34,Young Professional,Tier-2,Surat,Gujarat,West,Amazon India,0.3715
551915,2020-10-05,Male,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.5297
551916,2019-11-06,Female,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.4623
551917,2021-11-13,Female,25-34,Young Professional,Tier-3,Siliguri,West Bengal,East,Amazon India,3.0278
551918,2019-09-02,Female,18-24,Student,Tier-2,Nagpur,Maharashtra,West,Amazon India,1.8067
551919,2024-05-30,Male,45+,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.4847
551920,2020-02-18,Male,25-34,Family Buyer,Tier-2,Coimbatore,Tamil Nadu,South,Croma,0.1902
551921,2022-11-20,Male,35-44,Working Professional,Tier-2,Surat,Gujarat,West,Flipkart,2.1582
551922,2024-05-01,Female,35-44,Family Buyer,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,1.2118
551923,2020-04-24,Male,18-24,Student,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,0.4038
551924,2019-04-13,Female,45+,Family Buyer,Tier-3,Jodhpur,Rajasthan,North,Croma,0.2887
551925,2022-01-05,Male,18-24,Student,Tier-1,Pune,Maharashtra,West,Flipkart,0.1523
551926,2021-04-06,Male,35-44,Young Professional,Tier-1,Ahmedabad,Gujarat,West,boAt Official Website,0.1792
551927,2019-05-05,Male,25-34,Student,Tier-3,Agra,Uttar Pradesh,North,Flipkart,0.2753
551928,2022-02-05,Male,25-34,Gamer,Tier-3,Dehradun,Uttarakhand,North,Amazon India,2.221
551929,2020-03-04,Female,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Flipkart,1.2523
551930,2020-07-31,Male,25-34,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,boAt Official Website,0.2868
551931,2024-11-26,Female,25-34,Gift Buyer,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.2461
551932,2024-07-06,Female,25-34,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,2.496
551933,2023-02-02,Male,25-34,Young Professional,Tier-3,Trichy,Tamil Nadu,South,Amazon India,1.3849
551934,2020-07-24,Female,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.8938
551935,2019-04-16,Female,18-24,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,0.5346
551936,2021-06-05,Male,18-24,Gamer,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,0.8328
551937,2021-08-18,Male,35-44,Family Buyer,Tier-2,Ludhiana,Punjab,North,Vijay Sales,0.8371
551938,2021-08-10,Female,18-24,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.0265
551939,2021-04-27,Male,18-24,Student,Tier-2,Ludhiana,Punjab,North,Amazon India,0.2053
551940,2020-12-19,Female,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,boAt Official Website,1.0185
551941,2021-03-10,Male,45+,Working Professional,Tier-3,Siliguri,West Bengal,East,Amazon India,0.4317
551942,2024-12-27,Female,18-24,Student,Tier-3,Raipur,Chhattisgarh,Central,boAt Official Website,0.5577
551943,2019-03-03,Male,18-24,Young Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,0.5806
551944,2019-08-15,Male,25-34,Working Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,1.2129
551945,2019-08-15,Male,18-24,Gamer,Tier-2,Chandigarh,Chandigarh,North,Flipkart,2.4363
551946,2019-10-10,Female,45+,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,1.0117
551947,2020-06-01,Male,35-44,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Croma,0.3011
551948,2020-01-20,Male,45+,Family Buyer,Tier-2,Surat,Gujarat,West,Vijay Sales,0.9406
551949,2021-10-18,Female,25-34,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.3122
551950,2019-05-31,Male,18-24,Student,Tier-1,Delhi,Delhi,North,Amazon India,0.7092
551951,2022-09-26,Male,18-24,Gamer,Tier-1,Delhi,Delhi,North,Flipkart,1.9044
551952,2024-01-22,Female,25-34,Family Buyer,Tier-3,Siliguri,West Bengal,East,Amazon India,0.6835
551953,2021-02-08,Female,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.5348
551954,2021-08-09,Female,18-24,Student,Tier-1,Pune,Maharashtra,West,Croma,1.3402
551955,2021-09-02,Female,18-24,Young Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,1.0584
551956,2020-07-12,Male,25-34,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,1.5181
551957,2024-02-08,Male,25-34,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.8666
551958,2020-03-05,Male,35-44,Family Buyer,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.2035
551959,2019-09-29,Male,35-44,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.6575
551960,2019-11-05,Female,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,5.2827
551961,2023-02-17,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,boAt Official Website,1.2117
551962,2022-07-27,Male,25-34,Gamer,Tier-2,Bhopal,Madhya Pradesh,Central,Reliance Digital,1.3671
551963,2021-05-25,Male,18-24,Gamer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,1.9247
551964,2023-08-23,Male,18-24,Gamer,Tier-1,Bengaluru,Karnataka,South,Flipkart,1.0206
551965,2023-03-31,Male,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,1.6079
551966,2023-11-30,Male,35-44,Working Professional,Tier-1,Kolkata,West Bengal,East,boAt Official Website,0.5321
551967,2023-11-29,Female,45+,Working Professional,Tier-3,Siliguri,West Bengal,East,Amazon India,0.646
551968,2022-01-13,Female,45+,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.4019
551969,2023-04-27,Male,45+,Family Buyer,Tier-2,Jaipur,Rajasthan,North,boAt Official Website,0.1818
551970,2022-05-28,Male,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.7864
551971,2020-09-15,Male,25-34,Working Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,boAt Official Website,0.8926
551972,2019-01-14,Female,35-44,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Flipkart,1.173
551973,2019-11-13,Male,25-34,Gift Buyer,Tier-1,Ahmedabad,Gujarat,West,Local Multi-brand Retail,0.6045
551974,2021-12-31,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.6708
551975,2023-09-05,Female,45+,Gift Buyer,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,0.1776
551976,2020-11-03,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Croma,0.8754
551977,2022-01-30,Female,18-24,Student,Tier-3,Kota,Rajasthan,North,Croma,0.2279
551978,2024-06-26,Male,25-34,Young Professional,Tier-2,Surat,Gujarat,West,Flipkart,0.9685
551979,2024-04-01,Male,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.5762
551980,2021-03-24,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Croma,0.922
551981,2019-04-11,Male,25-34,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Croma,0.6261
551982,2023-02-21,Female,18-24,Student,Tier-1,Delhi,Delhi,North,boAt Official Website,1.4953
551983,2021-07-19,Female,18-24,Student,Tier-2,Coimbatore,Tamil Nadu,South,Local Multi-brand Retail,1.3662
551984,2022-07-18,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,1.6506
551985,2019-03-23,Male,25-34,Student,Tier-3,Trichy,Tamil Nadu,South,Reliance Digital,0.2724
551986,2019-06-04,Male,35-44,Family Buyer,Tier-2,Ludhiana,Punjab,North,Flipkart,0.6599
551987,2022-10-26,Male,18-24,Young Professional,Tier-2,Patna,Bihar,East,Local Multi-brand Retail,0.4663
551988,2024-04-08,Male,18-24,Young Professional,Tier-3,Jodhpur,Rajasthan,North,Amazon India,0.5051
551989,2021-06-29,Male,45+,Family Buyer,Tier-3,Mysuru,Karnataka,South,Amazon India,1.0342
551990,2021-02-17,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,Flipkart,0.2116
551991,2023-10-20,Male,35-44,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.1381
551992,2020-10-25,Female,18-24,Gamer,Tier-2,Surat,Gujarat,West,Croma,0.2064
